"Dist Code","Year","State Code","State Name","Dist Name","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"547","2011","12","Uttar Pradesh","Kanpur Nagar","2.92","13.77","4716.0"
"547","2012","12","Uttar Pradesh","Kanpur Nagar","3.03","16.76","5531.0"
"547","2013","12","Uttar Pradesh","Kanpur Nagar","3.11","16.79","5399.0"
"547","2014","12","Uttar Pradesh","Kanpur Nagar","2.82","14.03","4975.0"
"547","2015","12","Uttar Pradesh","Kanpur Nagar","2.75","13.82","5033.0"
"547","2016","12","Uttar Pradesh","Kanpur Nagar","3.13","17.38","5558.0"
"547","2017","12","Uttar Pradesh","Kanpur Nagar","1.86","11.5","6173.0"
"548","1990","12","Uttar Pradesh","Kanpur Dehat","8.09","49.69","6142.0"
"548","1991","12","Uttar Pradesh","Kanpur Dehat","8.4","21.16","2519.0"
"548","1992","12","Uttar Pradesh","Kanpur Dehat","7.75","33.32","4299.0"
"548","1993","12","Uttar Pradesh","Kanpur Dehat","7.68","54.75","7129.0"
"548","1994","12","Uttar Pradesh","Kanpur Dehat","6.34","39.51","6232.0"
"548","1995","12","Uttar Pradesh","Kanpur Dehat","6.27","29.5","4705.0"
"548","1996","12","Uttar Pradesh","Kanpur Dehat","7.57","46.6","6156.0"
"548","1997","12","Uttar Pradesh","Kanpur Dehat","3.9","14.94","3831.0"
"548","1998","12","Uttar Pradesh","Kanpur Dehat","3.95","18.98","4805.0"
"548","1999","12","Uttar Pradesh","Kanpur Dehat","3.77","14.56","3862.0"
"548","2000","12","Uttar Pradesh","Kanpur Dehat","3.7","20.49","5538.0"
"548","2001","12","Uttar Pradesh","Kanpur Dehat","2.73","14.45","5293.0"
"548","2002","12","Uttar Pradesh","Kanpur Dehat","2.84","12.01","4229.0"
"548","2003","12","Uttar Pradesh","Kanpur Dehat","2.79","11.61","4161.0"
"548","2004","12","Uttar Pradesh","Kanpur Dehat","2.58","11.72","4543.0"
"548","2005","12","Uttar Pradesh","Kanpur Dehat","2.59","10.99","4243.0"
"548","2006","12","Uttar Pradesh","Kanpur Dehat","2.74","12.37","4515.0"
"548","2007","12","Uttar Pradesh","Kanpur Dehat","2.73","14.35","5256.0"
"548","2008","12","Uttar Pradesh","Kanpur Dehat","2.54","11.71","4610.0"
"548","2009","12","Uttar Pradesh","Kanpur Dehat","2.42","12.25","5062.0"
"548","2010","12","Uttar Pradesh","Kanpur Dehat","2.42","12.94","5347.0"
"548","2011","12","Uttar Pradesh","Kanpur Dehat","2.45","14.28","5829.0"
"548","2012","12","Uttar Pradesh","Kanpur Dehat","2.58","15.63","6058.0"
"548","2013","12","Uttar Pradesh","Kanpur Dehat","2.31","13.78","5965.0"
"548","2014","12","Uttar Pradesh","Kanpur Dehat","2.3","13.27","5770.0"
"548","2015","12","Uttar Pradesh","Kanpur Dehat","2.08","12.01","5784.0"
"548","2016","12","Uttar Pradesh","Kanpur Dehat","2.2","13.3","6037.0"
"548","2017","12","Uttar Pradesh","Kanpur Dehat","2.24","14.51","6470.0"
"549","1990","5","Karnataka","Bangalore(Rural)","1.75","16.26","9291.0"
"549","1991","5","Karnataka","Bangalore(Rural)","2.06","19.78","9602.0"
"549","1992","5","Karnataka","Bangalore(Rural)","1.33","9.34","7023.0"
"549","1993","5","Karnataka","Bangalore(Rural)","1.36","14.18","10426.0"
"549","1994","5","Karnataka","Bangalore(Rural)","1.82","17.41","9566.0"
"549","1995","5","Karnataka","Bangalore(Rural)","2.35","20.05","8532.0"
"549","1996","5","Karnataka","Bangalore(Rural)","1.79","14.75","8240.0"
"549","1997","5","Karnataka","Bangalore(Rural)","1.51","14.2","9404.0"
"549","1998","5","Karnataka","Bangalore(Rural)","1.02","10.44","10235.0"
"549","1999","5","Karnataka","Bangalore(Rural)","1.48","14.94","10095.0"
"549","2000","5","Karnataka","Bangalore(Rural)","1.5","15.9","10600.0"
"549","2001","5","Karnataka","Bangalore(Rural)","1.61","12.98","8062.0"
"549","2002","5","Karnataka","Bangalore(Rural)","1.96","18.05","9209.0"
"549","2003","5","Karnataka","Bangalore(Rural)","0.59","3.97","6729.0"
"549","2004","5","Karnataka","Bangalore(Rural)","1.69","15.39","9107.0"
"549","2005","5","Karnataka","Bangalore(Rural)","0.33","2.92","8848.0"
"549","2006","5","Karnataka","Bangalore(Rural)","1.75","16.99","9709.0"
"549","2007","5","Karnataka","Bangalore(Rural)","0.1","0.07","700.0"
"549","2008","5","Karnataka","Bangalore(Rural)","0.09","0.8","8889.0"
"549","2009","5","Karnataka","Bangalore(Rural)","0.01","0.0","0.0"
"549","2010","5","Karnataka","Bangalore(Rural)","0.01","0.08","8000.0"
"549","2011","5","Karnataka","Bangalore(Rural)","-1.0","-1.0","-1.0"
"549","2012","5","Karnataka","Bangalore(Rural)","0.0","0.03","0.0"
"549","2013","5","Karnataka","Bangalore(Rural)","0.0","0.01","0.0"
"549","2014","5","Karnataka","Bangalore(Rural)","0.0","0.0","0.0"
"549","2015","5","Karnataka","Bangalore(Rural)","0.01","0.05","8067.0"
"549","2016","5","Karnataka","Bangalore(Rural)","-1.0","-1.0","-1.0"
"549","2017","5","Karnataka","Bangalore(Rural)","-1.0","-1.0","-1.0"
"550","1990","5","Karnataka","Bangalore(Urban)","0.07","0.63","9000.0"
"550","1991","5","Karnataka","Bangalore(Urban)","0.02","0.2","10000.0"
"550","1992","5","Karnataka","Bangalore(Urban)","0.04","0.38","9500.0"
"550","1993","5","Karnataka","Bangalore(Urban)","0.04","0.32","8000.0"
"550","1994","5","Karnataka","Bangalore(Urban)","0.11","1.04","9455.0"
"550","1995","5","Karnataka","Bangalore(Urban)","0.07","0.59","8429.0"
"550","1996","5","Karnataka","Bangalore(Urban)","0.02","0.17","8500.0"
"550","1997","5","Karnataka","Bangalore(Urban)","0.08","0.71","8875.0"
"550","1998","5","Karnataka","Bangalore(Urban)","0.07","0.69","9857.0"
"550","1999","5","Karnataka","Bangalore(Urban)","0.07","0.66","9429.0"
"550","2000","5","Karnataka","Bangalore(Urban)","0.1","0.6","6000.0"
"550","2001","5","Karnataka","Bangalore(Urban)","0.05","0.4","8000.0"
"550","2002","5","Karnataka","Bangalore(Urban)","0.09","0.77","8556.0"
"550","2003","5","Karnataka","Bangalore(Urban)","0.01","0.03","3000.0"
"550","2004","5","Karnataka","Bangalore(Urban)","0.0","0.0","0.0"
"550","2005","5","Karnataka","Bangalore(Urban)","0.0","0.0","0.0"
"550","2006","5","Karnataka","Bangalore(Urban)","0.02","0.17","8500.0"
"550","2007","5","Karnataka","Bangalore(Urban)","0.03","0.17","5667.0"
"550","2008","5","Karnataka","Bangalore(Urban)","0.03","0.0","0.0"
"550","2009","5","Karnataka","Bangalore(Urban)","0.01","0.0","0.0"
"550","2010","5","Karnataka","Bangalore(Urban)","0.0","0.03","0.0"
"550","2011","5","Karnataka","Bangalore(Urban)","-1.0","-1.0","-1.0"
"550","2012","5","Karnataka","Bangalore(Urban)","0.01","0.1","10000.0"
"550","2013","5","Karnataka","Bangalore(Urban)","0.0","0.0","0.0"
"550","2014","5","Karnataka","Bangalore(Urban)","0.0","0.02","0.0"
"550","2015","5","Karnataka","Bangalore(Urban)","0.0","0.0","0.0"
"550","2016","5","Karnataka","Bangalore(Urban)","-1.0","-1.0","-1.0"
"550","2017","5","Karnataka","Bangalore(Urban)","0.0","0.02","9400.0"
"601","1990","17","Assam","Cachar","-1.0","-1.0","-1.0"
"601","1991","17","Assam","Cachar","-1.0","-1.0","-1.0"
"601","1992","17","Assam","Cachar","0.37","1.12","3027.0"
"601","1993","17","Assam","Cachar","0.35","0.98","2800.0"
"601","1994","17","Assam","Cachar","0.33","1.42","4303.0"
"601","1995","17","Assam","Cachar","0.31","1.28","4129.0"
"601","1996","17","Assam","Cachar","0.31","1.13","3645.0"
"601","1997","17","Assam","Cachar","0.32","1.32","4125.0"
"601","1998","17","Assam","Cachar","0.33","1.33","4030.0"
"601","1999","17","Assam","Cachar","0.33","1.29","3909.0"
"601","2000","17","Assam","Cachar","0.33","0.51","1545.0"
"601","2001","17","Assam","Cachar","0.33","1.2","3636.0"
"601","2002","17","Assam","Cachar","0.3","1.31","4367.0"
"601","2003","17","Assam","Cachar","0.3","1.21","4033.0"
"601","2004","17","Assam","Cachar","0.29","1.05","3621.0"
"601","2005","17","Assam","Cachar","0.28","1.04","3714.0"
"601","2006","17","Assam","Cachar","0.28","1.19","4250.0"
"601","2007","17","Assam","Cachar","0.17","0.72","4235.0"
"601","2008","17","Assam","Cachar","0.16","0.67","4188.0"
"601","2009","17","Assam","Cachar","0.22","0.94","4273.0"
"601","2010","17","Assam","Cachar","0.14","0.58","4143.0"
"601","2011","17","Assam","Cachar","0.12","0.43","3583.0"
"601","2012","17","Assam","Cachar","0.12","0.42","3500.0"
"601","2013","17","Assam","Cachar","0.13","0.43","3308.0"
"601","2014","17","Assam","Cachar","0.14","0.51","3643.0"
"601","2015","17","Assam","Cachar","0.18","0.58","3187.0"
"601","2016","17","Assam","Cachar","0.17","0.57","3264.0"
"601","2017","17","Assam","Cachar","0.16","0.49","3080.0"
"602","1990","17","Assam","Darrang","-1.0","-1.0","-1.0"
"602","1991","17","Assam","Darrang","-1.0","-1.0","-1.0"
"602","1992","17","Assam","Darrang","0.67","2.69","4015.0"
"602","1993","17","Assam","Darrang","0.68","2.39","3515.0"
"602","1994","17","Assam","Darrang","0.93","2.68","2882.0"
"602","1995","17","Assam","Darrang","0.97","3.35","3454.0"
"602","1996","17","Assam","Darrang","0.99","3.63","3667.0"
"602","1997","17","Assam","Darrang","0.97","4.05","4175.0"
"602","1998","17","Assam","Darrang","1.12","4.46","3982.0"
"602","1999","17","Assam","Darrang","1.08","3.95","3657.0"
"602","2000","17","Assam","Darrang","1.12","3.37","3009.0"
"602","2001","17","Assam","Darrang","1.14","3.61","3167.0"
"602","2002","17","Assam","Darrang","1.09","3.75","3440.0"
"602","2003","17","Assam","Darrang","0.99","4.03","4071.0"
"602","2004","17","Assam","Darrang","1.08","3.74","3463.0"
"602","2005","17","Assam","Darrang","0.47","1.32","2809.0"
"602","2006","17","Assam","Darrang","0.24","0.76","3167.0"
"602","2007","17","Assam","Darrang","0.34","1.17","3441.0"
"602","2008","17","Assam","Darrang","0.48","1.84","3833.0"
"602","2009","17","Assam","Darrang","0.56","2.23","3982.0"
"602","2010","17","Assam","Darrang","0.61","2.34","3836.0"
"602","2011","17","Assam","Darrang","0.47","1.98","4213.0"
"602","2012","17","Assam","Darrang","0.5","2.0","4000.0"
"602","2013","17","Assam","Darrang","0.53","2.2","4151.0"
"602","2014","17","Assam","Darrang","0.52","2.24","4308.0"
"602","2015","17","Assam","Darrang","0.54","2.18","4013.0"
"602","2016","17","Assam","Darrang","0.53","2.42","4592.0"
"602","2017","17","Assam","Darrang","0.53","2.11","3991.0"
"603","1990","17","Assam","Dibrugarh","-1.0","-1.0","-1.0"
"603","1991","17","Assam","Dibrugarh","-1.0","-1.0","-1.0"
"603","1992","17","Assam","Dibrugarh","0.36","1.41","3917.0"
"603","1993","17","Assam","Dibrugarh","0.29","0.6","2069.0"
"603","1994","17","Assam","Dibrugarh","0.17","0.73","4294.0"
"603","1995","17","Assam","Dibrugarh","0.16","0.66","4125.0"
"603","1996","17","Assam","Dibrugarh","0.18","0.69","3833.0"
"603","1997","17","Assam","Dibrugarh","0.26","1.08","4154.0"
"603","1998","17","Assam","Dibrugarh","0.16","0.64","4000.0"
"603","1999","17","Assam","Dibrugarh","0.15","0.61","4067.0"
"603","2000","17","Assam","Dibrugarh","0.15","0.57","3800.0"
"603","2001","17","Assam","Dibrugarh","0.13","0.47","3615.0"
"603","2002","17","Assam","Dibrugarh","0.09","0.33","3667.0"
"603","2003","17","Assam","Dibrugarh","0.09","0.35","3889.0"
"603","2004","17","Assam","Dibrugarh","0.07","0.26","3714.0"
"603","2005","17","Assam","Dibrugarh","0.07","0.26","3714.0"
"603","2006","17","Assam","Dibrugarh","0.06","0.25","4167.0"
"603","2007","17","Assam","Dibrugarh","0.06","0.25","4167.0"
"603","2008","17","Assam","Dibrugarh","0.04","0.17","4250.0"
"603","2009","17","Assam","Dibrugarh","0.05","0.18","3600.0"
"603","2010","17","Assam","Dibrugarh","0.06","0.23","3833.0"
"603","2011","17","Assam","Dibrugarh","0.1","0.36","3600.0"
"603","2012","17","Assam","Dibrugarh","0.12","0.43","3583.0"
"603","2013","17","Assam","Dibrugarh","0.09","0.33","3667.0"
"603","2014","17","Assam","Dibrugarh","0.11","0.39","3545.0"
"603","2015","17","Assam","Dibrugarh","0.25","0.88","3524.0"
"603","2016","17","Assam","Dibrugarh","0.13","0.5","3847.0"
"603","2017","17","Assam","Dibrugarh","0.16","0.6","3740.0"
"604","1990","17","Assam","Goalpara","-1.0","-1.0","-1.0"
"604","1991","17","Assam","Goalpara","-1.0","-1.0","-1.0"
"604","1992","17","Assam","Goalpara","0.19","0.73","3842.0"
"604","1993","17","Assam","Goalpara","0.15","1.04","6933.0"
"604","1994","17","Assam","Goalpara","0.14","0.53","3786.0"
"604","1995","17","Assam","Goalpara","0.15","0.76","5067.0"
"604","1996","17","Assam","Goalpara","0.15","0.8","5333.0"
"604","1997","17","Assam","Goalpara","0.15","0.51","3400.0"
"604","1998","17","Assam","Goalpara","0.14","0.38","2714.0"
"604","1999","17","Assam","Goalpara","0.13","0.47","3615.0"
"604","2000","17","Assam","Goalpara","0.12","0.57","4750.0"
"604","2001","17","Assam","Goalpara","0.14","0.52","3714.0"
"604","2002","17","Assam","Goalpara","0.1","0.37","3700.0"
"604","2003","17","Assam","Goalpara","0.12","0.46","3833.0"
"604","2004","17","Assam","Goalpara","0.12","0.44","3667.0"
"604","2005","17","Assam","Goalpara","0.13","0.48","3692.0"
"604","2006","17","Assam","Goalpara","0.13","0.52","4000.0"
"604","2007","17","Assam","Goalpara","0.19","0.73","3842.0"
"604","2008","17","Assam","Goalpara","0.19","0.74","3895.0"
"604","2009","17","Assam","Goalpara","0.21","0.82","3905.0"
"604","2010","17","Assam","Goalpara","0.24","0.86","3583.0"
"604","2011","17","Assam","Goalpara","0.21","0.78","3714.0"
"604","2012","17","Assam","Goalpara","0.23","0.82","3565.0"
"604","2013","17","Assam","Goalpara","0.24","0.89","3708.0"
"604","2014","17","Assam","Goalpara","0.27","0.98","3630.0"
"604","2015","17","Assam","Goalpara","0.25","0.88","3524.0"
"604","2016","17","Assam","Goalpara","0.2","0.76","3846.0"
"604","2017","17","Assam","Goalpara","0.27","1.02","3740.0"
"605","1990","17","Assam","Kamrup","-1.0","-1.0","-1.0"
"605","1991","17","Assam","Kamrup","-1.0","-1.0","-1.0"
"605","1992","17","Assam","Kamrup","0.65","1.98","3046.0"
"605","1993","17","Assam","Kamrup","0.57","2.02","3544.0"
"605","1994","17","Assam","Kamrup","0.53","1.86","3509.0"
"605","1995","17","Assam","Kamrup","0.62","3.74","6032.0"
"605","1996","17","Assam","Kamrup","0.65","3.39","5215.0"
"605","1997","17","Assam","Kamrup","0.61","4.56","7475.0"
"605","1998","17","Assam","Kamrup","0.64","2.76","4313.0"
"605","1999","17","Assam","Kamrup","0.74","2.64","3568.0"
"605","2000","17","Assam","Kamrup","0.74","2.75","3716.0"
"605","2001","17","Assam","Kamrup","0.78","3.39","4346.0"
"605","2002","17","Assam","Kamrup","0.74","3.21","4338.0"
"605","2003","17","Assam","Kamrup","0.74","3.07","4149.0"
"605","2004","17","Assam","Kamrup","0.58","2.34","4034.0"
"605","2005","17","Assam","Kamrup","0.75","3.62","4827.0"
"605","2006","17","Assam","Kamrup","0.78","3.79","4859.0"
"605","2007","17","Assam","Kamrup","0.89","3.07","3449.0"
"605","2008","17","Assam","Kamrup","0.0","0.0","0.0"
"605","2009","17","Assam","Kamrup","0.92","3.23","3511.0"
"605","2010","17","Assam","Kamrup","1.05","4.03","3838.0"
"605","2011","17","Assam","Kamrup","0.97","3.83","3948.0"
"605","2012","17","Assam","Kamrup","0.92","3.65","3967.0"
"605","2013","17","Assam","Kamrup","0.98","3.97","4051.0"
"605","2014","17","Assam","Kamrup","0.78","3.17","4064.0"
"605","2015","17","Assam","Kamrup","0.95","3.03","3194.0"
"605","2016","17","Assam","Kamrup","0.89","2.49","2792.0"
"605","2017","17","Assam","Kamrup","0.75","2.44","3244.0"
"606","1990","17","Assam","Karbi Anglong","-1.0","-1.0","-1.0"
"606","1991","17","Assam","Karbi Anglong","-1.0","-1.0","-1.0"
"606","1992","17","Assam","Karbi Anglong","4.13","23.77","5755.0"
"606","1993","17","Assam","Karbi Anglong","4.12","17.32","4204.0"
"606","1994","17","Assam","Karbi Anglong","4.13","17.87","4327.0"
"606","1995","17","Assam","Karbi Anglong","4.22","19.84","4701.0"
"606","1996","17","Assam","Karbi Anglong","4.23","18.43","4357.0"
"606","1997","17","Assam","Karbi Anglong","4.21","18.08","4295.0"
"606","1998","17","Assam","Karbi Anglong","4.21","19.17","4553.0"
"606","1999","17","Assam","Karbi Anglong","4.23","19.82","4686.0"
"606","2000","17","Assam","Karbi Anglong","4.27","17.6","4122.0"
"606","2001","17","Assam","Karbi Anglong","4.72","20.86","4419.0"
"606","2002","17","Assam","Karbi Anglong","4.32","17.0","3935.0"
"606","2003","17","Assam","Karbi Anglong","5.24","23.13","4414.0"
"606","2004","17","Assam","Karbi Anglong","4.38","18.03","4116.0"
"606","2005","17","Assam","Karbi Anglong","4.43","17.97","4056.0"
"606","2006","17","Assam","Karbi Anglong","6.87","32.0","4658.0"
"606","2007","17","Assam","Karbi Anglong","6.88","32.47","4719.0"
"606","2008","17","Assam","Karbi Anglong","7.27","33.29","4579.0"
"606","2009","17","Assam","Karbi Anglong","7.19","32.99","4588.0"
"606","2010","17","Assam","Karbi Anglong","7.22","26.12","3618.0"
"606","2011","17","Assam","Karbi Anglong","7.16","25.89","3616.0"
"606","2012","17","Assam","Karbi Anglong","7.29","28.44","3901.0"
"606","2013","17","Assam","Karbi Anglong","7.64","30.18","3950.0"
"606","2014","17","Assam","Karbi Anglong","7.68","28.98","3773.0"
"606","2015","17","Assam","Karbi Anglong","7.71","23.8","3089.0"
"606","2016","17","Assam","Karbi Anglong","7.95","31.99","4022.0"
"606","2017","17","Assam","Karbi Anglong","7.9","27.89","3532.0"
"607","1990","17","Assam","Lakhimpur","-1.0","-1.0","-1.0"
"607","1991","17","Assam","Lakhimpur","-1.0","-1.0","-1.0"
"607","1992","17","Assam","Lakhimpur","0.36","1.74","4833.0"
"607","1993","17","Assam","Lakhimpur","0.28","1.6","5714.0"
"607","1994","17","Assam","Lakhimpur","0.31","1.42","4581.0"
"607","1995","17","Assam","Lakhimpur","0.27","1.22","4519.0"
"607","1996","17","Assam","Lakhimpur","0.28","1.21","4321.0"
"607","1997","17","Assam","Lakhimpur","0.28","1.09","3893.0"
"607","1998","17","Assam","Lakhimpur","0.25","0.92","3680.0"
"607","1999","17","Assam","Lakhimpur","0.28","1.13","4036.0"
"607","2000","17","Assam","Lakhimpur","0.28","0.97","3464.0"
"607","2001","17","Assam","Lakhimpur","0.27","1.06","3926.0"
"607","2002","17","Assam","Lakhimpur","0.28","1.07","3821.0"
"607","2003","17","Assam","Lakhimpur","0.28","0.94","3357.0"
"607","2004","17","Assam","Lakhimpur","0.3","1.12","3733.0"
"607","2005","17","Assam","Lakhimpur","0.3","1.18","3933.0"
"607","2006","17","Assam","Lakhimpur","0.32","1.2","3750.0"
"607","2007","17","Assam","Lakhimpur","0.32","1.06","3313.0"
"607","2008","17","Assam","Lakhimpur","0.33","1.2","3636.0"
"607","2009","17","Assam","Lakhimpur","0.34","1.27","3735.0"
"607","2010","17","Assam","Lakhimpur","0.35","1.58","4514.0"
"607","2011","17","Assam","Lakhimpur","0.31","1.91","6161.0"
"607","2012","17","Assam","Lakhimpur","0.33","1.64","4970.0"
"607","2013","17","Assam","Lakhimpur","0.31","1.45","4677.0"
"607","2014","17","Assam","Lakhimpur","0.33","1.55","4697.0"
"607","2015","17","Assam","Lakhimpur","0.35","1.52","4413.0"
"607","2016","17","Assam","Lakhimpur","0.36","1.62","4539.0"
"607","2017","17","Assam","Lakhimpur","0.38","1.66","4363.0"
"608","1990","17","Assam","North Cachar Hil","-1.0","-1.0","-1.0"
"608","1991","17","Assam","North Cachar Hil","-1.0","-1.0","-1.0"
"608","1992","17","Assam","North Cachar Hil","0.93","3.29","3538.0"
"608","1993","17","Assam","North Cachar Hil","0.93","2.89","3108.0"
"608","1994","17","Assam","North Cachar Hil","1.02","2.87","2814.0"
"608","1995","17","Assam","North Cachar Hil","1.03","4.29","4165.0"
"608","1996","17","Assam","North Cachar Hil","1.26","4.04","3206.0"
"608","1997","17","Assam","North Cachar Hil","1.27","4.26","3354.0"
"608","1998","17","Assam","North Cachar Hil","1.29","4.2","3256.0"
"608","1999","17","Assam","North Cachar Hil","1.81","5.56","3072.0"
"608","2000","17","Assam","North Cachar Hil","1.78","5.62","3157.0"
"608","2001","17","Assam","North Cachar Hil","1.78","5.92","3326.0"
"608","2002","17","Assam","North Cachar Hil","1.79","6.08","3397.0"
"608","2003","17","Assam","North Cachar Hil","1.73","5.37","3104.0"
"608","2004","17","Assam","North Cachar Hil","1.75","5.68","3246.0"
"608","2005","17","Assam","North Cachar Hil","1.75","5.58","3189.0"
"608","2006","17","Assam","North Cachar Hil","2.08","5.9","2837.0"
"608","2007","17","Assam","North Cachar Hil","2.08","6.16","2962.0"
"608","2008","17","Assam","North Cachar Hil","2.09","6.57","3144.0"
"608","2009","17","Assam","North Cachar Hil","2.15","6.14","2856.0"
"608","2010","17","Assam","North Cachar Hil","3.63","12.78","3521.0"
"608","2011","17","Assam","North Cachar Hil","2.78","8.73","3140.0"
"608","2012","17","Assam","North Cachar Hil","3.0","9.01","3003.0"
"608","2013","17","Assam","North Cachar Hil","3.42","12.41","3629.0"
"608","2014","17","Assam","North Cachar Hil","3.6","14.21","3947.0"
"608","2015","17","Assam","North Cachar Hil","3.69","19.65","5332.0"
"608","2016","17","Assam","North Cachar Hil","3.57","17.93","5025.0"
"608","2017","17","Assam","North Cachar Hil","4.22","21.2","5024.0"
"609","1990","17","Assam","Nagaon","-1.0","-1.0","-1.0"
"609","1991","17","Assam","Nagaon","-1.0","-1.0","-1.0"
"609","1992","17","Assam","Nagaon","10.22","41.44","4055.0"
"609","1993","17","Assam","Nagaon","10.36","41.94","4048.0"
"609","1994","17","Assam","Nagaon","10.65","42.76","4015.0"
"609","1995","17","Assam","Nagaon","10.49","40.09","3822.0"
"609","1996","17","Assam","Nagaon","9.66","33.83","3502.0"
"609","1997","17","Assam","Nagaon","10.04","39.79","3963.0"
"609","1998","17","Assam","Nagaon","9.78","35.0","3579.0"
"609","1999","17","Assam","Nagaon","9.98","35.35","3542.0"
"609","2000","17","Assam","Nagaon","9.1","31.78","3492.0"
"609","2001","17","Assam","Nagaon","9.14","31.36","3431.0"
"609","2002","17","Assam","Nagaon","8.6","28.61","3327.0"
"609","2003","17","Assam","Nagaon","8.04","29.08","3617.0"
"609","2004","17","Assam","Nagaon","6.87","22.68","3301.0"
"609","2005","17","Assam","Nagaon","6.13","20.6","3361.0"
"609","2006","17","Assam","Nagaon","6.12","21.45","3505.0"
"609","2007","17","Assam","Nagaon","6.3","22.15","3516.0"
"609","2008","17","Assam","Nagaon","7.77","28.39","3654.0"
"609","2009","17","Assam","Nagaon","7.2","27.06","3758.0"
"609","2010","17","Assam","Nagaon","6.95","24.7","3554.0"
"609","2011","17","Assam","Nagaon","6.75","24.79","3673.0"
"609","2012","17","Assam","Nagaon","6.25","20.98","3357.0"
"609","2013","17","Assam","Nagaon","6.12","21.92","3582.0"
"609","2014","17","Assam","Nagaon","6.07","20.36","3354.0"
"609","2015","17","Assam","Nagaon","5.24","16.02","3058.0"
"609","2016","17","Assam","Nagaon","7.27","26.01","3578.0"
"609","2017","17","Assam","Nagaon","6.19","23.11","3731.0"
"610","1990","17","Assam","Sibsagar","-1.0","-1.0","-1.0"
"610","1991","17","Assam","Sibsagar","-1.0","-1.0","-1.0"
"610","1992","17","Assam","Sibsagar","0.15","0.59","3933.0"
"610","1993","17","Assam","Sibsagar","0.07","0.16","2286.0"
"610","1994","17","Assam","Sibsagar","0.08","0.34","4250.0"
"610","1995","17","Assam","Sibsagar","0.09","0.38","4222.0"
"610","1996","17","Assam","Sibsagar","0.13","0.5","3846.0"
"610","1997","17","Assam","Sibsagar","0.11","0.47","4273.0"
"610","1998","17","Assam","Sibsagar","0.1","0.41","4100.0"
"610","1999","17","Assam","Sibsagar","0.1","0.39","3900.0"
"610","2000","17","Assam","Sibsagar","0.11","0.39","3545.0"
"610","2001","17","Assam","Sibsagar","0.11","0.41","3727.0"
"610","2002","17","Assam","Sibsagar","0.11","0.4","3636.0"
"610","2003","17","Assam","Sibsagar","0.11","0.43","3909.0"
"610","2004","17","Assam","Sibsagar","0.12","0.44","3667.0"
"610","2005","17","Assam","Sibsagar","0.12","0.46","3833.0"
"610","2006","17","Assam","Sibsagar","0.11","0.44","4000.0"
"610","2007","17","Assam","Sibsagar","0.13","0.48","3692.0"
"610","2008","17","Assam","Sibsagar","0.12","0.48","4000.0"
"610","2009","17","Assam","Sibsagar","0.1","0.4","4000.0"
"610","2010","17","Assam","Sibsagar","0.09","0.33","3667.0"
"610","2011","17","Assam","Sibsagar","0.1","0.36","3600.0"
"610","2012","17","Assam","Sibsagar","0.08","0.3","3750.0"
"610","2013","17","Assam","Sibsagar","0.08","0.3","3750.0"
"610","2014","17","Assam","Sibsagar","0.08","0.31","3875.0"
"610","2015","17","Assam","Sibsagar","0.1","0.35","3524.0"
"610","2016","17","Assam","Sibsagar","0.16","0.61","3847.0"
"610","2017","17","Assam","Sibsagar","0.13","0.49","3740.0"
"615","1990","17","Assam","Barpeta","-1.0","-1.0","-1.0"
"615","1991","17","Assam","Barpeta","-1.0","-1.0","-1.0"
"615","1992","17","Assam","Barpeta","0.28","1.08","3857.0"
"615","1993","17","Assam","Barpeta","0.23","0.88","3826.0"
"615","1994","17","Assam","Barpeta","0.26","1.1","4231.0"
"615","1995","17","Assam","Barpeta","0.24","1.01","4208.0"
"615","1996","17","Assam","Barpeta","0.24","0.93","3875.0"
"615","1997","17","Assam","Barpeta","0.23","0.93","4043.0"
"615","1998","17","Assam","Barpeta","0.24","0.97","4042.0"
"615","1999","17","Assam","Barpeta","0.25","0.97","3880.0"
"615","2000","17","Assam","Barpeta","0.17","0.61","3588.0"
"615","2001","17","Assam","Barpeta","0.23","0.84","3652.0"
"615","2002","17","Assam","Barpeta","0.21","0.75","3571.0"
"615","2003","17","Assam","Barpeta","0.21","0.8","3810.0"
"615","2004","17","Assam","Barpeta","0.22","0.8","3636.0"
"615","2005","17","Assam","Barpeta","0.32","1.17","3656.0"
"615","2006","17","Assam","Barpeta","0.32","1.28","4000.0"
"615","2007","17","Assam","Barpeta","0.34","1.28","3765.0"
"615","2008","17","Assam","Barpeta","0.28","1.07","3821.0"
"615","2009","17","Assam","Barpeta","0.33","1.27","3848.0"
"615","2010","17","Assam","Barpeta","0.36","1.29","3583.0"
"615","2011","17","Assam","Barpeta","0.38","1.41","3711.0"
"615","2012","17","Assam","Barpeta","0.34","1.22","3588.0"
"615","2013","17","Assam","Barpeta","0.36","1.35","3750.0"
"615","2014","17","Assam","Barpeta","0.39","1.45","3718.0"
"615","2015","17","Assam","Barpeta","0.36","1.25","3524.0"
"615","2016","17","Assam","Barpeta","0.39","1.49","3847.0"
"615","2017","17","Assam","Barpeta","0.38","1.43","3740.0"
"616","1990","17","Assam","Dhubri","-1.0","-1.0","-1.0"
"616","1991","17","Assam","Dhubri","-1.0","-1.0","-1.0"
"616","1992","17","Assam","Dhubri","0.12","0.26","2167.0"
