"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"934","1998","2","Bihar","Jehanabad","42.42","103.44","2438.0"
"934","1999","2","Bihar","Jehanabad","38.0","78.0","2053.0"
"934","2000","2","Bihar","Jehanabad","36.0","66.0","1833.0"
"934","2001","2","Bihar","Jehanabad","36.0","79.0","2194.0"
"934","2002","2","Bihar","Jehanabad","34.0","81.0","2382.0"
"934","2003","2","Bihar","Jehanabad","19.22","47.49","2471.0"
"934","2004","2","Bihar","Jehanabad","22.71","43.97","1936.0"
"934","2005","2","Bihar","Jehanabad","31.98","53.01","1658.0"
"934","2006","2","Bihar","Jehanabad","32.8","72.14","2199.0"
"934","2007","2","Bihar","Jehanabad","13.8","23.63","1712.0"
"934","2008","2","Bihar","Jehanabad","14.11","13.77","976.0"
"934","2009","2","Bihar","Jehanabad","33.41","64.47","1930.0"
"934","2010","2","Bihar","Jehanabad","34.04","67.14","1972.0"
"934","2011","2","Bihar","Jehanabad","34.81","128.28","3685.0"
"934","2012","2","Bihar","Jehanabad","35.34","119.7","3387.0"
"934","2013","2","Bihar","Jehanabad","23.66","67.57","2856.0"
"934","2014","2","Bihar","Jehanabad","23.39","66.85","2858.0"
"934","2015","2","Bihar","Jehanabad","23.39","61.71","2638.0"
"934","2016","2","Bihar","Jehanabad","23.39","46.06","1970.0"
"934","2017","2","Bihar","Jehanabad","23.43","58.33","2490.0"
"935","1990","2","Bihar","Madhepura","29.07","44.14","1518.0"
"935","1991","2","Bihar","Madhepura","33.9","61.66","1819.0"
"935","1992","2","Bihar","Madhepura","42.86","61.86","1443.0"
"935","1993","2","Bihar","Madhepura","42.29","73.4","1736.0"
"935","1994","2","Bihar","Madhepura","43.95","74.1","1686.0"
"935","1995","2","Bihar","Madhepura","38.67","77.01","1991.0"
"935","1996","2","Bihar","Madhepura","52.03","139.31","2677.0"
"935","1997","2","Bihar","Madhepura","40.0","63.68","1592.0"
"935","1998","2","Bihar","Madhepura","37.7","75.21","1995.0"
"935","1999","2","Bihar","Madhepura","38.0","83.0","2184.0"
"935","2000","2","Bihar","Madhepura","52.0","121.0","2327.0"
"935","2001","2","Bihar","Madhepura","52.0","95.0","1827.0"
"935","2002","2","Bihar","Madhepura","50.0","82.0","1640.0"
"935","2003","2","Bihar","Madhepura","38.95","40.68","1044.0"
"935","2004","2","Bihar","Madhepura","38.45","70.83","1842.0"
"935","2005","2","Bihar","Madhepura","53.91","43.29","803.0"
"935","2006","2","Bihar","Madhepura","36.63","53.18","1452.0"
"935","2007","2","Bihar","Madhepura","51.25","100.04","1952.0"
"935","2008","2","Bihar","Madhepura","42.77","77.38","1809.0"
"935","2009","2","Bihar","Madhepura","26.75","60.26","2253.0"
"935","2010","2","Bihar","Madhepura","35.53","68.47","1927.0"
"935","2011","2","Bihar","Madhepura","38.67","127.67","3302.0"
"935","2012","2","Bihar","Madhepura","38.67","97.89","2531.0"
"935","2013","2","Bihar","Madhepura","30.03","86.18","2870.0"
"935","2014","2","Bihar","Madhepura","31.09","71.46","2298.0"
"935","2015","2","Bihar","Madhepura","33.27","97.54","2932.0"
"935","2016","2","Bihar","Madhepura","9.6","30.57","3184.0"
"935","2017","2","Bihar","Madhepura","32.03","115.71","3612.0"
"936","1990","2","Bihar","Khagaria","35.73","82.93","2321.0"
"936","1991","2","Bihar","Khagaria","33.75","58.74","1740.0"
"936","1992","2","Bihar","Khagaria","33.85","62.31","1841.0"
"936","1993","2","Bihar","Khagaria","41.29","88.31","2139.0"
"936","1994","2","Bihar","Khagaria","42.17","83.23","1974.0"
"936","1995","2","Bihar","Khagaria","38.19","64.42","1687.0"
"936","1996","2","Bihar","Khagaria","47.55","76.08","1600.0"
"936","1997","2","Bihar","Khagaria","34.57","61.89","1790.0"
"936","1998","2","Bihar","Khagaria","33.65","62.53","1858.0"
"936","1999","2","Bihar","Khagaria","37.0","77.0","2081.0"
"936","2000","2","Bihar","Khagaria","36.0","64.0","1778.0"
"936","2001","2","Bihar","Khagaria","42.0","62.0","1476.0"
"936","2002","2","Bihar","Khagaria","41.0","53.0","1293.0"
"936","2003","2","Bihar","Khagaria","40.79","61.43","1506.0"
"936","2004","2","Bihar","Khagaria","41.29","70.98","1719.0"
"936","2005","2","Bihar","Khagaria","44.71","70.46","1576.0"
"936","2006","2","Bihar","Khagaria","32.23","47.67","1479.0"
"936","2007","2","Bihar","Khagaria","35.64","58.55","1643.0"
"936","2008","2","Bihar","Khagaria","38.43","70.35","1831.0"
"936","2009","2","Bihar","Khagaria","33.98","113.66","3345.0"
"936","2010","2","Bihar","Khagaria","33.89","58.34","1721.0"
"936","2011","2","Bihar","Khagaria","30.12","114.67","3807.0"
"936","2012","2","Bihar","Khagaria","29.9","90.15","3015.0"
"936","2013","2","Bihar","Khagaria","30.37","98.13","3231.0"
"936","2014","2","Bihar","Khagaria","30.37","33.95","1118.0"
"936","2015","2","Bihar","Khagaria","29.36","82.35","2805.0"
"936","2016","2","Bihar","Khagaria","29.34","89.31","3044.0"
"936","2017","2","Bihar","Khagaria","28.48","97.21","3414.0"
"937","1990","15","Jharkhand","Godda","5.74","7.73","1347.0"
"937","1991","15","Jharkhand","Godda","6.4","8.54","1334.0"
"937","1992","15","Jharkhand","Godda","7.55","7.92","1049.0"
"937","1993","15","Jharkhand","Godda","6.31","7.68","1217.0"
"937","1994","15","Jharkhand","Godda","6.33","6.77","1070.0"
"937","1997","15","Jharkhand","Godda","8.56","14.11","1648.0"
"937","1998","15","Jharkhand","Godda","-1.0","-1.0","-1.0"
"937","1999","15","Jharkhand","Godda","-1.0","-1.0","-1.0"
"937","2000","15","Jharkhand","Godda","4.4","9.73","2211.0"
"937","2001","15","Jharkhand","Godda","4.57","11.36","2486.0"
"937","2002","15","Jharkhand","Godda","6.03","7.76","1287.0"
"937","2003","15","Jharkhand","Godda","5.58","8.66","1552.0"
"937","2004","15","Jharkhand","Godda","6.99","13.81","1976.0"
"937","2005","15","Jharkhand","Godda","5.41","7.3","1349.0"
"937","2006","15","Jharkhand","Godda","13.49","22.76","1687.0"
"937","2007","15","Jharkhand","Godda","4.39","6.94","1581.0"
"937","2008","15","Jharkhand","Godda","4.93","8.35","1694.0"
"937","2009","15","Jharkhand","Godda","4.0","4.68","1170.0"
"937","2010","15","Jharkhand","Godda","3.71","5.06","1364.0"
"937","2011","15","Jharkhand","Godda","3.52","7.04","2000.0"
"937","2012","15","Jharkhand","Godda","11.52","23.31","2023.0"
"937","2013","15","Jharkhand","Godda","11.46","15.72","1372.0"
"937","2014","15","Jharkhand","Godda","9.25","10.68","1155.0"
"937","2015","15","Jharkhand","Godda","10.59","13.7","1294.0"
"937","2016","15","Jharkhand","Godda","17.34","28.93","1668.0"
"937","2017","15","Jharkhand","Godda","-1.0","-1.0","-1.0"
"938","1990","15","Jharkhand","Sahebganj","5.39","7.97","1479.0"
"938","1991","15","Jharkhand","Sahebganj","5.08","7.82","1539.0"
"938","1992","15","Jharkhand","Sahebganj","5.13","6.47","1261.0"
"938","1993","15","Jharkhand","Sahebganj","5.36","8.2","1530.0"
"938","1994","15","Jharkhand","Sahebganj","4.67","8.8","1884.0"
"938","1997","15","Jharkhand","Sahebganj","2.64","5.18","1963.0"
"938","1998","15","Jharkhand","Sahebganj","-1.0","-1.0","-1.0"
"938","1999","15","Jharkhand","Sahebganj","-1.0","-1.0","-1.0"
"938","2000","15","Jharkhand","Sahebganj","4.84","10.15","2097.0"
"938","2001","15","Jharkhand","Sahebganj","4.89","9.78","2000.0"
"938","2002","15","Jharkhand","Sahebganj","2.69","4.18","1554.0"
"938","2003","15","Jharkhand","Sahebganj","2.76","3.31","1199.0"
"938","2004","15","Jharkhand","Sahebganj","2.82","3.33","1181.0"
"938","2005","15","Jharkhand","Sahebganj","2.84","2.46","866.0"
"938","2006","15","Jharkhand","Sahebganj","5.43","5.62","1035.0"
"938","2007","15","Jharkhand","Sahebganj","1.24","1.62","1306.0"
"938","2008","15","Jharkhand","Sahebganj","2.6","2.71","1042.0"
"938","2009","15","Jharkhand","Sahebganj","2.65","3.04","1147.0"
"938","2010","15","Jharkhand","Sahebganj","2.41","3.24","1344.0"
"938","2011","15","Jharkhand","Sahebganj","1.62","2.16","1333.0"
"938","2012","15","Jharkhand","Sahebganj","3.71","5.46","1470.0"
"938","2013","15","Jharkhand","Sahebganj","3.35","5.51","1645.0"
"938","2014","15","Jharkhand","Sahebganj","3.35","4.07","1215.0"
"938","2015","15","Jharkhand","Sahebganj","3.23","4.02","1245.0"
"938","2016","15","Jharkhand","Sahebganj","3.58","6.94","1938.0"
"938","2017","15","Jharkhand","Sahebganj","-1.0","-1.0","-1.0"
"940","1990","15","Jharkhand","Devghar Deogarh","3.78","7.01","1854.0"
"940","1991","15","Jharkhand","Devghar Deogarh","4.16","6.73","1618.0"
"940","1992","15","Jharkhand","Devghar Deogarh","3.54","5.74","1621.0"
"940","1993","15","Jharkhand","Devghar Deogarh","4.89","7.72","1579.0"
"940","1994","15","Jharkhand","Devghar Deogarh","4.49","8.12","1808.0"
"940","1997","15","Jharkhand","Devghar Deogarh","4.39","7.05","1607.0"
"940","1998","15","Jharkhand","Devghar Deogarh","-1.0","-1.0","-1.0"
"940","1999","15","Jharkhand","Devghar Deogarh","-1.0","-1.0","-1.0"
"940","2000","15","Jharkhand","Devghar Deogarh","2.83","5.72","2021.0"
"940","2001","15","Jharkhand","Devghar Deogarh","3.83","8.17","2133.0"
"940","2002","15","Jharkhand","Devghar Deogarh","3.7","4.73","1278.0"
"940","2003","15","Jharkhand","Devghar Deogarh","3.89","7.09","1823.0"
"940","2004","15","Jharkhand","Devghar Deogarh","3.39","5.52","1628.0"
"940","2005","15","Jharkhand","Devghar Deogarh","2.62","2.76","1053.0"
"940","2006","15","Jharkhand","Devghar Deogarh","6.87","10.46","1523.0"
"940","2007","15","Jharkhand","Devghar Deogarh","3.14","5.59","1780.0"
"940","2008","15","Jharkhand","Devghar Deogarh","3.54","7.03","1986.0"
"940","2009","15","Jharkhand","Devghar Deogarh","0.98","1.69","1724.0"
"940","2010","15","Jharkhand","Devghar Deogarh","2.18","3.65","1674.0"
"940","2011","15","Jharkhand","Devghar Deogarh","2.46","4.48","1821.0"
"940","2012","15","Jharkhand","Devghar Deogarh","2.48","4.42","1782.0"
"940","2013","15","Jharkhand","Devghar Deogarh","2.48","3.48","1403.0"
"940","2014","15","Jharkhand","Devghar Deogarh","3.2","4.44","1388.0"
"940","2015","15","Jharkhand","Devghar Deogarh","3.46","5.15","1488.0"
"940","2016","15","Jharkhand","Devghar Deogarh","2.41","4.78","1978.0"
"940","2017","15","Jharkhand","Devghar Deogarh","-1.0","-1.0","-1.0"
"941","1990","15","Jharkhand","Lohardagga","2.64","2.62","992.0"
"941","1991","15","Jharkhand","Lohardagga","2.41","2.82","1170.0"
"941","1992","15","Jharkhand","Lohardagga","1.51","1.8","1192.0"
"941","1993","15","Jharkhand","Lohardagga","1.84","3.1","1685.0"
"941","1994","15","Jharkhand","Lohardagga","2.38","3.94","1655.0"
"941","1997","15","Jharkhand","Lohardagga","1.77","2.65","1492.0"
"941","1998","15","Jharkhand","Lohardagga","-1.0","-1.0","-1.0"
"941","1999","15","Jharkhand","Lohardagga","-1.0","-1.0","-1.0"
"941","2000","15","Jharkhand","Lohardagga","2.27","2.77","1220.0"
"941","2001","15","Jharkhand","Lohardagga","2.28","3.27","1434.0"
"941","2002","15","Jharkhand","Lohardagga","2.1","2.67","1271.0"
"941","2003","15","Jharkhand","Lohardagga","2.07","3.43","1657.0"
"941","2004","15","Jharkhand","Lohardagga","2.09","2.79","1335.0"
"941","2005","15","Jharkhand","Lohardagga","2.09","2.79","1335.0"
"941","2006","15","Jharkhand","Lohardagga","5.17","9.6","1857.0"
"941","2007","15","Jharkhand","Lohardagga","2.09","4.02","1923.0"
"941","2008","15","Jharkhand","Lohardagga","2.09","4.26","2038.0"
"941","2009","15","Jharkhand","Lohardagga","2.17","3.8","1751.0"
"941","2010","15","Jharkhand","Lohardagga","1.66","1.7","1024.0"
"941","2011","15","Jharkhand","Lohardagga","1.76","3.06","1739.0"
"941","2012","15","Jharkhand","Lohardagga","1.96","3.84","1955.0"
"941","2013","15","Jharkhand","Lohardagga","2.37","4.58","1932.0"
"941","2014","15","Jharkhand","Lohardagga","5.32","9.79","1840.0"
"941","2015","15","Jharkhand","Lohardagga","2.12","3.79","1788.0"
"941","2016","15","Jharkhand","Lohardagga","1.74","3.95","2267.0"
"941","2017","15","Jharkhand","Lohardagga","-1.0","-1.0","-1.0"
"942","1990","15","Jharkhand","Gumla","2.37","2.7","1139.0"
"942","1991","15","Jharkhand","Gumla","2.15","2.24","1042.0"
"942","1992","15","Jharkhand","Gumla","1.85","1.31","708.0"
"942","1993","15","Jharkhand","Gumla","2.0","2.14","1070.0"
"942","1994","15","Jharkhand","Gumla","1.85","2.43","1314.0"
"942","1997","15","Jharkhand","Gumla","1.76","3.64","2068.0"
"942","1998","15","Jharkhand","Gumla","-1.0","-1.0","-1.0"
"942","1999","15","Jharkhand","Gumla","-1.0","-1.0","-1.0"
"942","2000","15","Jharkhand","Gumla","1.77","4.43","2503.0"
"942","2001","15","Jharkhand","Gumla","0.91","2.17","2385.0"
"942","2002","15","Jharkhand","Gumla","1.45","1.39","959.0"
"942","2003","15","Jharkhand","Gumla","1.44","1.68","1167.0"
"942","2004","15","Jharkhand","Gumla","1.24","1.21","976.0"
"942","2005","15","Jharkhand","Gumla","1.24","1.5","1210.0"
"942","2006","15","Jharkhand","Gumla","3.92","5.33","1360.0"
"942","2007","15","Jharkhand","Gumla","1.07","1.26","1178.0"
"942","2008","15","Jharkhand","Gumla","1.3","1.72","1323.0"
"942","2009","15","Jharkhand","Gumla","0.83","1.1","1325.0"
"942","2010","15","Jharkhand","Gumla","0.87","1.09","1253.0"
"942","2011","15","Jharkhand","Gumla","0.87","1.31","1506.0"
"942","2012","15","Jharkhand","Gumla","0.81","1.14","1403.0"
"942","2013","15","Jharkhand","Gumla","0.84","1.19","1417.0"
"942","2014","15","Jharkhand","Gumla","1.67","2.2","1317.0"
"942","2015","15","Jharkhand","Gumla","1.05","1.5","1429.0"
"942","2016","15","Jharkhand","Gumla","8.17","14.9","1824.0"
"942","2017","15","Jharkhand","Gumla","-1.0","-1.0","-1.0"
"943","1990","15","Jharkhand","Singhbhum East","0.45","0.42","933.0"
"943","1991","15","Jharkhand","Singhbhum East","0.43","0.47","1093.0"
"943","1992","15","Jharkhand","Singhbhum East","0.44","0.58","1318.0"
"943","1993","15","Jharkhand","Singhbhum East","0.37","0.49","1324.0"
"943","1994","15","Jharkhand","Singhbhum East","0.34","0.45","1324.0"
"943","1997","15","Jharkhand","Singhbhum East","0.29","0.37","1260.0"
"943","1998","15","Jharkhand","Singhbhum East","-1.0","-1.0","-1.0"
"943","1999","15","Jharkhand","Singhbhum East","-1.0","-1.0","-1.0"
"943","2000","15","Jharkhand","Singhbhum East","1.38","1.99","1442.0"
"943","2001","15","Jharkhand","Singhbhum East","1.97","3.14","1594.0"
"943","2002","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2003","15","Jharkhand","Singhbhum East","0.33","0.45","1364.0"
"943","2004","15","Jharkhand","Singhbhum East","0.3","0.37","1233.0"
"943","2005","15","Jharkhand","Singhbhum East","0.3","0.25","833.0"
"943","2006","15","Jharkhand","Singhbhum East","0.8","1.05","1313.0"
"943","2007","15","Jharkhand","Singhbhum East","0.32","0.43","1344.0"
"943","2008","15","Jharkhand","Singhbhum East","0.18","0.2","1111.0"
"943","2009","15","Jharkhand","Singhbhum East","0.26","0.27","1038.0"
"943","2010","15","Jharkhand","Singhbhum East","0.23","0.15","652.0"
"943","2011","15","Jharkhand","Singhbhum East","0.24","0.32","1333.0"
"943","2012","15","Jharkhand","Singhbhum East","0.33","0.37","1144.0"
"943","2013","15","Jharkhand","Singhbhum East","0.43","0.49","1140.0"
"943","2014","15","Jharkhand","Singhbhum East","1.91","2.47","1293.0"
"943","2015","15","Jharkhand","Singhbhum East","0.56","0.49","875.0"
"943","2016","15","Jharkhand","Singhbhum East","0.15","0.22","1461.0"
"943","2017","15","Jharkhand","Singhbhum East","-1.0","-1.0","-1.0"
"944","1990","15","Jharkhand","Singhbhum West","0.54","0.5","926.0"
"944","1991","15","Jharkhand","Singhbhum West","0.51","0.63","1235.0"
"944","1992","15","Jharkhand","Singhbhum West","0.42","0.94","2238.0"
"944","1993","15","Jharkhand","Singhbhum West","0.36","0.54","1500.0"
"944","1994","15","Jharkhand","Singhbhum West","0.36","0.56","1556.0"
"944","1997","15","Jharkhand","Singhbhum West","0.38","0.6","1583.0"
"944","1998","15","Jharkhand","Singhbhum West","-1.0","-1.0","-1.0"
"944","1999","15","Jharkhand","Singhbhum West","-1.0","-1.0","-1.0"
"944","2000","15","Jharkhand","Singhbhum West","1.67","2.41","1443.0"
"944","2001","15","Jharkhand","Singhbhum West","1.35","2.35","1741.0"
"944","2002","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2003","15","Jharkhand","Singhbhum West","0.16","0.21","1313.0"
"944","2004","15","Jharkhand","Singhbhum West","0.07","0.08","1143.0"
"944","2005","15","Jharkhand","Singhbhum West","0.08","0.08","1000.0"
"944","2006","15","Jharkhand","Singhbhum West","0.21","0.24","1143.0"
"944","2007","15","Jharkhand","Singhbhum West","0.09","0.1","1111.0"
"944","2008","15","Jharkhand","Singhbhum West","0.62","0.74","1194.0"
"944","2009","15","Jharkhand","Singhbhum West","0.16","0.17","1063.0"
"944","2010","15","Jharkhand","Singhbhum West","0.14","0.07","500.0"
"944","2011","15","Jharkhand","Singhbhum West","0.32","0.35","1094.0"
"944","2012","15","Jharkhand","Singhbhum West","0.74","0.92","1245.0"
"944","2013","15","Jharkhand","Singhbhum West","0.73","0.84","1151.0"
"944","2014","15","Jharkhand","Singhbhum West","2.75","3.23","1175.0"
"944","2015","15","Jharkhand","Singhbhum West","1.14","1.07","939.0"
"944","2016","15","Jharkhand","Singhbhum West","0.04","0.07","1683.0"
"944","2017","15","Jharkhand","Singhbhum West","-1.0","-1.0","-1.0"
"945","1990","2","Bihar","Araria","42.83","62.51","1459.0"
"945","1991","2","Bihar","Araria","50.04","77.75","1554.0"
"945","1992","2","Bihar","Araria","52.84","80.13","1516.0"
"945","1993","2","Bihar","Araria","53.78","83.45","1552.0"
"945","1994","2","Bihar","Araria","56.04","103.65","1850.0"
"945","1995","2","Bihar","Araria","51.54","61.31","1190.0"
"945","1996","2","Bihar","Araria","44.96","76.63","1704.0"
"945","1997","2","Bihar","Araria","41.72","70.13","1681.0"
"945","1998","2","Bihar","Araria","46.33","77.31","1669.0"
"945","1999","2","Bihar","Araria","51.0","117.0","2294.0"
"945","2000","2","Bihar","Araria","45.0","94.0","2089.0"
"945","2001","2","Bihar","Araria","60.0","99.0","1650.0"
"945","2002","2","Bihar","Araria","56.0","87.0","1554.0"
"945","2003","2","Bihar","Araria","53.7","52.12","971.0"
"945","2004","2","Bihar","Araria","53.83","33.28","618.0"
"945","2005","2","Bihar","Araria","46.61","39.46","847.0"
"945","2006","2","Bihar","Araria","57.55","40.15","698.0"
"945","2007","2","Bihar","Araria","44.81","69.31","1547.0"
"945","2008","2","Bihar","Araria","39.1","65.47","1674.0"
"945","2009","2","Bihar","Araria","48.91","90.88","1858.0"
"945","2010","2","Bihar","Araria","57.41","139.82","2435.0"
"945","2011","2","Bihar","Araria","59.27","147.02","2481.0"
"945","2012","2","Bihar","Araria","59.27","220.85","3726.0"
"945","2013","2","Bihar","Araria","43.54","121.43","2789.0"
"945","2014","2","Bihar","Araria","39.14","45.7","1168.0"
"945","2015","2","Bihar","Araria","25.99","66.99","2578.0"
"945","2016","2","Bihar","Araria","36.22","88.81","2452.0"
"945","2017","2","Bihar","Araria","25.36","58.14","2293.0"
"946","1990","2","Bihar","Kishanganj","17.84","24.84","1392.0"
"946","1991","2","Bihar","Kishanganj","19.67","33.86","1721.0"
"946","1992","2","Bihar","Kishanganj","20.64","31.08","1506.0"
"946","1993","2","Bihar","Kishanganj","18.35","21.68","1181.0"
"946","1994","2","Bihar","Kishanganj","17.64","27.03","1532.0"
"946","1995","2","Bihar","Kishanganj","18.5","26.31","1422.0"
"946","1996","2","Bihar","Kishanganj","20.6","35.75","1735.0"
"946","1997","2","Bihar","Kishanganj","19.59","24.72","1262.0"
"946","1998","2","Bihar","Kishanganj","19.24","35.17","1828.0"
"946","1999","2","Bihar","Kishanganj","15.0","31.0","2067.0"
"946","2000","2","Bihar","Kishanganj","26.0","41.0","1577.0"
"946","2001","2","Bihar","Kishanganj","28.0","50.0","1786.0"
"946","2002","2","Bihar","Kishanganj","29.0","48.0","1655.0"
"946","2003","2","Bihar","Kishanganj","27.75","22.67","817.0"
"946","2004","2","Bihar","Kishanganj","28.12","37.28","1326.0"
"946","2005","2","Bihar","Kishanganj","22.61","16.63","736.0"
"946","2006","2","Bihar","Kishanganj","21.68","27.9","1287.0"
"946","2007","2","Bihar","Kishanganj","22.04","22.5","1021.0"
"946","2008","2","Bihar","Kishanganj","22.06","29.22","1325.0"
"946","2009","2","Bihar","Kishanganj","20.43","22.92","1122.0"
"946","2010","2","Bihar","Kishanganj","20.45","24.88","1217.0"
"946","2011","2","Bihar","Kishanganj","18.4","28.18","1532.0"
"946","2012","2","Bihar","Kishanganj","16.67","31.2","1872.0"
"946","2013","2","Bihar","Kishanganj","15.91","45.28","2846.0"
"946","2014","2","Bihar","Kishanganj","14.08","16.66","1183.0"
"946","2015","2","Bihar","Kishanganj","14.85","38.48","2591.0"
"946","2016","2","Bihar","Kishanganj","17.73","39.25","2214.0"
"946","2017","2","Bihar","Kishanganj","17.77","33.09","1862.0"
"947","1992","2","Bihar","Buxar","59.91","111.06","1854.0"
"947","1993","2","Bihar","Buxar","62.31","162.15","2602.0"
"947","1994","2","Bihar","Buxar","60.5","129.62","2142.0"
"947","1995","2","Bihar","Buxar","59.33","138.51","2335.0"
"947","1996","2","Bihar","Buxar","63.53","197.92","3115.0"
"947","1997","2","Bihar","Buxar","68.05","170.61","2507.0"
"947","1998","2","Bihar","Buxar","66.63","156.96","2356.0"
"947","1999","2","Bihar","Buxar","66.0","166.0","2515.0"
"947","2000","2","Bihar","Buxar","46.0","132.0","2870.0"
"947","2001","2","Bihar","Buxar","48.0","139.0","2896.0"
"947","2002","2","Bihar","Buxar","47.0","127.0","2702.0"
"947","2003","2","Bihar","Buxar","45.68","126.28","2764.0"
"947","2004","2","Bihar","Buxar","65.97","123.09","1866.0"
"947","2005","2","Bihar","Buxar","62.19","121.87","1960.0"
"947","2006","2","Bihar","Buxar","60.7","123.16","2029.0"
"947","2007","2","Bihar","Buxar","82.69","247.54","2994.0"
"947","2008","2","Bihar","Buxar","77.61","225.42","2905.0"
"947","2009","2","Bihar","Buxar","81.53","196.52","2410.0"
"947","2010","2","Bihar","Buxar","82.83","242.9","2933.0"
"947","2011","2","Bihar","Buxar","81.68","248.25","3039.0"
"947","2012","2","Bihar","Buxar","80.3","218.3","2719.0"
"947","2013","2","Bihar","Buxar","76.68","229.52","2993.0"
"947","2014","2","Bihar","Buxar","79.48","125.28","1576.0"
"947","2015","2","Bihar","Buxar","90.52","245.58","2713.0"
"947","2016","2","Bihar","Buxar","82.73","278.86","3371.0"
"947","2017","2","Bihar","Buxar","78.76","272.23","3456.0"
"948","1992","2","Bihar","Bhabhua Kaimur","44.91","79.04","1760.0"
"948","1993","2","Bihar","Bhabhua Kaimur","46.85","95.62","2041.0"
"948","1994","2","Bihar","Bhabhua Kaimur","52.86","132.71","2511.0"
"948","1995","2","Bihar","Bhabhua Kaimur","54.98","113.1","2057.0"
"948","1996","2","Bihar","Bhabhua Kaimur","69.17","178.52","2581.0"
"948","1997","2","Bihar","Bhabhua Kaimur","65.75","142.1","2161.0"
"948","1998","2","Bihar","Bhabhua Kaimur","63.16","150.19","2378.0"
"948","1999","2","Bihar","Bhabhua Kaimur","65.0","167.0","2569.0"
"948","2000","2","Bihar","Bhabhua Kaimur","66.0","163.0","2470.0"
"948","2001","2","Bihar","Bhabhua Kaimur","69.0","202.0","2928.0"
"948","2002","2","Bihar","Bhabhua Kaimur","61.0","162.0","2656.0"
"948","2003","2","Bihar","Bhabhua Kaimur","63.93","144.49","2260.0"
"948","2004","2","Bihar","Bhabhua Kaimur","64.51","105.4","1634.0"
"948","2005","2","Bihar","Bhabhua Kaimur","65.73","132.22","2012.0"
"948","2006","2","Bihar","Bhabhua Kaimur","61.07","131.93","2160.0"
"948","2007","2","Bihar","Bhabhua Kaimur","64.89","119.59","1843.0"
"948","2008","2","Bihar","Bhabhua Kaimur","58.52","127.68","2182.0"
"948","2009","2","Bihar","Bhabhua Kaimur","68.35","151.82","2221.0"
"948","2010","2","Bihar","Bhabhua Kaimur","69.46","167.72","2415.0"
"948","2011","2","Bihar","Bhabhua Kaimur","69.02","207.54","3007.0"
"948","2012","2","Bihar","Bhabhua Kaimur","81.72","203.51","2490.0"
"948","2013","2","Bihar","Bhabhua Kaimur","81.17","166.66","2053.0"
"948","2014","2","Bihar","Bhabhua Kaimur","84.5","188.25","2228.0"
"948","2015","2","Bihar","Bhabhua Kaimur","77.97","177.97","2283.0"
"948","2016","2","Bihar","Bhabhua Kaimur","81.29","176.69","2174.0"
"948","2017","2","Bihar","Bhabhua Kaimur","68.51","161.44","2356.0"
"949","1992","2","Bihar","Banka","18.38","29.0","1578.0"
"949","1993","2","Bihar","Banka","23.03","38.54","1673.0"
"949","1994","2","Bihar","Banka","19.49","27.68","1420.0"
"949","1995","2","Bihar","Banka","17.34","18.64","1075.0"
"949","1996","2","Bihar","Banka","17.57","18.78","1069.0"
"949","1997","2","Bihar","Banka","24.06","36.12","1501.0"
"949","1998","2","Bihar","Banka","27.79","37.8","1360.0"
"949","1999","2","Bihar","Banka","41.0","60.0","1463.0"
"949","2000","2","Bihar","Banka","36.0","47.0","1306.0"
"949","2001","2","Bihar","Banka","24.0","36.0","1500.0"
"949","2002","2","Bihar","Banka","26.0","37.0","1423.0"
"949","2003","2","Bihar","Banka","27.16","42.01","1547.0"
"949","2004","2","Bihar","Banka","21.54","27.74","1288.0"
"949","2005","2","Bihar","Banka","46.01","55.1","1198.0"
"949","2006","2","Bihar","Banka","28.78","53.14","1846.0"
"949","2007","2","Bihar","Banka","34.96","72.35","2070.0"
"949","2008","2","Bihar","Banka","41.89","87.93","2099.0"
"949","2009","2","Bihar","Banka","27.21","52.78","1940.0"
"949","2010","2","Bihar","Banka","23.64","42.54","1799.0"
"949","2011","2","Bihar","Banka","24.05","73.09","3039.0"
"949","2012","2","Bihar","Banka","22.94","58.49","2550.0"
"949","2013","2","Bihar","Banka","25.63","69.26","2702.0"
"949","2014","2","Bihar","Banka","25.85","45.68","1767.0"
"949","2015","2","Bihar","Banka","24.81","62.59","2523.0"
"949","2016","2","Bihar","Banka","32.96","88.2","2676.0"
"949","2017","2","Bihar","Banka","33.13","90.88","2743.0"
"950","1992","2","Bihar","Jamui","16.4","25.66","1565.0"
"950","1993","2","Bihar","Jamui","18.59","32.3","1737.0"
"950","1994","2","Bihar","Jamui","18.49","24.59","1330.0"
"950","1995","2","Bihar","Jamui","37.75","74.98","1986.0"
"950","1996","2","Bihar","Jamui","41.24","76.39","1852.0"
"950","1997","2","Bihar","Jamui","19.3","24.09","1248.0"
"950","1998","2","Bihar","Jamui","20.25","24.35","1202.0"
"950","1999","2","Bihar","Jamui","18.0","23.0","1278.0"
"950","2000","2","Bihar","Jamui","21.0","23.0","1095.0"
"950","2001","2","Bihar","Jamui","19.0","29.0","1526.0"
