"Dist Code","Year","State Code","State Name","Dist Name","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)"
"510","2000","11","Tamil Nadu","Virudhunagar Kamarajar","18.99","3.94","207.0"
"510","2001","11","Tamil Nadu","Virudhunagar Kamarajar","21.26","4.87","229.0"
"510","2002","11","Tamil Nadu","Virudhunagar Kamarajar","17.93","3.11","173.0"
"510","2003","11","Tamil Nadu","Virudhunagar Kamarajar","17.88","2.84","159.0"
"510","2004","11","Tamil Nadu","Virudhunagar Kamarajar","17.44","2.83","162.0"
"510","2005","11","Tamil Nadu","Virudhunagar Kamarajar","13.87","2.68","193.0"
"510","2006","11","Tamil Nadu","Virudhunagar Kamarajar","11.54","3.72","322.0"
"510","2007","11","Tamil Nadu","Virudhunagar Kamarajar","8.72","2.33","267.0"
"510","2008","11","Tamil Nadu","Virudhunagar Kamarajar","8.71","2.05","235.0"
"510","2009","11","Tamil Nadu","Virudhunagar Kamarajar","7.88","1.86","236.0"
"510","2010","11","Tamil Nadu","Virudhunagar Kamarajar","7.9","2.38","301.0"
"510","2011","11","Tamil Nadu","Virudhunagar Kamarajar","9.64","3.97","412.0"
"510","2012","11","Tamil Nadu","Virudhunagar Kamarajar","8.21","2.02","246.0"
"510","2013","11","Tamil Nadu","Virudhunagar Kamarajar","9.72","4.22","434.0"
"510","2014","11","Tamil Nadu","Virudhunagar Kamarajar","13.26","5.47","413.0"
"510","2015","11","Tamil Nadu","Virudhunagar Kamarajar","13.5","6.45","478.0"
"510","2016","11","Tamil Nadu","Virudhunagar Kamarajar","15.45","2.94","190.0"
"510","2017","11","Tamil Nadu","Virudhunagar Kamarajar","17.19","0.01","0.0"
"512","1990","11","Tamil Nadu","Sivagangai Pasumpon","0.51","0.18","353.0"
"512","1991","11","Tamil Nadu","Sivagangai Pasumpon","0.79","0.25","316.0"
"512","1992","11","Tamil Nadu","Sivagangai Pasumpon","1.14","0.44","386.0"
"512","1993","11","Tamil Nadu","Sivagangai Pasumpon","1.0","0.34","340.0"
"512","1994","11","Tamil Nadu","Sivagangai Pasumpon","0.52","0.18","346.0"
"512","1995","11","Tamil Nadu","Sivagangai Pasumpon","0.38","0.1","263.0"
"512","1996","11","Tamil Nadu","Sivagangai Pasumpon","0.5","0.15","300.0"
"512","1997","11","Tamil Nadu","Sivagangai Pasumpon","0.75","0.23","307.0"
"512","1998","11","Tamil Nadu","Sivagangai Pasumpon","0.83","0.25","301.0"
"512","1999","11","Tamil Nadu","Sivagangai Pasumpon","0.3","0.1","333.0"
"512","2000","11","Tamil Nadu","Sivagangai Pasumpon","0.4","0.13","325.0"
"512","2001","11","Tamil Nadu","Sivagangai Pasumpon","0.21","0.06","286.0"
"512","2002","11","Tamil Nadu","Sivagangai Pasumpon","0.22","0.09","409.0"
"512","2003","11","Tamil Nadu","Sivagangai Pasumpon","1.17","0.12","103.0"
"512","2004","11","Tamil Nadu","Sivagangai Pasumpon","0.49","0.1","204.0"
"512","2005","11","Tamil Nadu","Sivagangai Pasumpon","0.28","0.08","286.0"
"512","2006","11","Tamil Nadu","Sivagangai Pasumpon","0.13","0.05","385.0"
"512","2007","11","Tamil Nadu","Sivagangai Pasumpon","0.89","0.17","191.0"
"512","2008","11","Tamil Nadu","Sivagangai Pasumpon","0.25","0.09","360.0"
"512","2009","11","Tamil Nadu","Sivagangai Pasumpon","0.21","0.06","286.0"
"512","2010","11","Tamil Nadu","Sivagangai Pasumpon","0.13","0.05","385.0"
"512","2011","11","Tamil Nadu","Sivagangai Pasumpon","0.26","0.12","462.0"
"512","2012","11","Tamil Nadu","Sivagangai Pasumpon","0.16","0.05","313.0"
"512","2013","11","Tamil Nadu","Sivagangai Pasumpon","0.68","0.3","441.0"
"512","2014","11","Tamil Nadu","Sivagangai Pasumpon","0.54","0.31","574.0"
"512","2015","11","Tamil Nadu","Sivagangai Pasumpon","0.3","0.12","400.0"
"512","2016","11","Tamil Nadu","Sivagangai Pasumpon","0.87","0.22","250.0"
"512","2017","11","Tamil Nadu","Sivagangai Pasumpon","0.69","0.0","1.0"
"513","1990","11","Tamil Nadu","Chidambanar Toothukudi","45.9","8.38","183.0"
"513","1991","11","Tamil Nadu","Chidambanar Toothukudi","40.35","9.53","236.0"
"513","1992","11","Tamil Nadu","Chidambanar Toothukudi","33.52","6.8","203.0"
"513","1993","11","Tamil Nadu","Chidambanar Toothukudi","40.0","12.75","319.0"
"513","1994","11","Tamil Nadu","Chidambanar Toothukudi","30.67","4.47","146.0"
"513","1995","11","Tamil Nadu","Chidambanar Toothukudi","24.83","0.62","25.0"
"513","1996","11","Tamil Nadu","Chidambanar Toothukudi","18.98","1.76","93.0"
"513","1997","11","Tamil Nadu","Chidambanar Toothukudi","17.66","3.53","200.0"
"513","1998","11","Tamil Nadu","Chidambanar Toothukudi","17.45","2.36","135.0"
"513","1999","11","Tamil Nadu","Chidambanar Toothukudi","12.73","1.6","126.0"
"513","2000","11","Tamil Nadu","Chidambanar Toothukudi","9.95","1.92","193.0"
"513","2001","11","Tamil Nadu","Chidambanar Toothukudi","9.74","0.75","77.0"
"513","2002","11","Tamil Nadu","Chidambanar Toothukudi","7.44","0.65","87.0"
"513","2003","11","Tamil Nadu","Chidambanar Toothukudi","6.98","0.55","79.0"
"513","2004","11","Tamil Nadu","Chidambanar Toothukudi","6.6","1.21","183.0"
"513","2005","11","Tamil Nadu","Chidambanar Toothukudi","6.62","1.15","174.0"
"513","2006","11","Tamil Nadu","Chidambanar Toothukudi","4.97","1.19","239.0"
"513","2007","11","Tamil Nadu","Chidambanar Toothukudi","4.09","0.75","183.0"
"513","2008","11","Tamil Nadu","Chidambanar Toothukudi","3.63","0.67","185.0"
"513","2009","11","Tamil Nadu","Chidambanar Toothukudi","3.77","0.64","170.0"
"513","2010","11","Tamil Nadu","Chidambanar Toothukudi","3.23","1.84","570.0"
"513","2011","11","Tamil Nadu","Chidambanar Toothukudi","3.61","1.53","424.0"
"513","2012","11","Tamil Nadu","Chidambanar Toothukudi","3.75","0.64","171.0"
"513","2013","11","Tamil Nadu","Chidambanar Toothukudi","4.53","1.4","309.0"
"513","2014","11","Tamil Nadu","Chidambanar Toothukudi","7.36","6.38","867.0"
"513","2015","11","Tamil Nadu","Chidambanar Toothukudi","5.15","3.22","625.0"
"513","2016","11","Tamil Nadu","Chidambanar Toothukudi","6.23","0.24","39.0"
"513","2017","11","Tamil Nadu","Chidambanar Toothukudi","6.54","0.0","0.0"
"514","1990","7","Maharashtra","Jalna","128.4","15.52","121.0"
"514","1991","7","Maharashtra","Jalna","130.3","9.2","71.0"
"514","1992","7","Maharashtra","Jalna","108.1","13.26","123.0"
"514","1993","7","Maharashtra","Jalna","110.0","14.67","133.0"
"514","1994","7","Maharashtra","Jalna","123.7","16.69","135.0"
"514","1995","7","Maharashtra","Jalna","155.0","19.87","128.0"
"514","1996","7","Maharashtra","Jalna","154.1","25.7","167.0"
"514","1997","7","Maharashtra","Jalna","154.8","17.8","115.0"
"514","1998","7","Maharashtra","Jalna","162.6","29.48","181.0"
"514","1999","7","Maharashtra","Jalna","170.4","20.62","121.0"
"514","2000","7","Maharashtra","Jalna","138.2","15.91","115.0"
"514","2001","7","Maharashtra","Jalna","157.2","31.18","198.0"
"514","2002","7","Maharashtra","Jalna","144.9","34.0","235.0"
"514","2003","7","Maharashtra","Jalna","156.9","27.83","177.0"
"514","2004","7","Maharashtra","Jalna","174.0","35.11","202.0"
"514","2005","7","Maharashtra","Jalna","216.1","45.97","213.0"
"514","2006","7","Maharashtra","Jalna","233.3","87.5","375.0"
"514","2007","7","Maharashtra","Jalna","267.5","110.35","413.0"
"514","2008","7","Maharashtra","Jalna","285.9","71.11","249.0"
"514","2009","7","Maharashtra","Jalna","290.7","85.53","294.0"
"514","2010","7","Maharashtra","Jalna","303.3","132.03","435.0"
"514","2011","7","Maharashtra","Jalna","306.9","89.6","292.0"
"514","2012","7","Maharashtra","Jalna","289.0","32.34","112.0"
"514","2013","7","Maharashtra","Jalna","298.8","122.65","410.0"
"514","2014","7","Maharashtra","Jalna","294.2","28.64","97.0"
"514","2015","7","Maharashtra","Jalna","286.1","26.84","94.0"
"514","2016","7","Maharashtra","Jalna","266.4","125.78","472.0"
"514","2017","7","Maharashtra","Jalna","279.54","31.43","112.0"
"515","1990","7","Maharashtra","Latur","23.5","1.75","74.0"
"515","1991","7","Maharashtra","Latur","27.1","1.41","52.0"
"515","1992","7","Maharashtra","Latur","24.7","2.36","96.0"
"515","1993","7","Maharashtra","Latur","24.6","3.93","160.0"
"515","1994","7","Maharashtra","Latur","29.8","4.25","143.0"
"515","1995","7","Maharashtra","Latur","35.6","4.3","121.0"
"515","1996","7","Maharashtra","Latur","36.5","5.03","138.0"
"515","1997","7","Maharashtra","Latur","32.1","2.47","77.0"
"515","1998","7","Maharashtra","Latur","31.6","4.32","137.0"
"515","1999","7","Maharashtra","Latur","27.5","3.13","114.0"
"515","2000","7","Maharashtra","Latur","22.2","3.35","151.0"
"515","2001","7","Maharashtra","Latur","17.1","2.45","143.0"
"515","2002","7","Maharashtra","Latur","9.8","1.0","102.0"
"515","2003","7","Maharashtra","Latur","5.6","0.85","152.0"
"515","2004","7","Maharashtra","Latur","7.0","1.21","172.0"
"515","2005","7","Maharashtra","Latur","3.4","0.58","171.0"
"515","2006","7","Maharashtra","Latur","2.6","0.43","165.0"
"515","2007","7","Maharashtra","Latur","1.8","0.46","256.0"
"515","2008","7","Maharashtra","Latur","2.7","0.8","296.0"
"515","2009","7","Maharashtra","Latur","3.2","1.02","319.0"
"515","2010","7","Maharashtra","Latur","3.4","1.35","397.0"
"515","2011","7","Maharashtra","Latur","4.9","2.31","471.0"
"515","2012","7","Maharashtra","Latur","5.5","3.02","549.0"
"515","2013","7","Maharashtra","Latur","4.4","2.56","582.0"
"515","2014","7","Maharashtra","Latur","3.8","0.49","129.0"
"515","2015","7","Maharashtra","Latur","3.3","0.29","88.0"
"515","2016","7","Maharashtra","Latur","2.7","2.12","787.0"
"515","2017","7","Maharashtra","Latur","3.11","2.11","677.0"
"516","1990","7","Maharashtra","Gadchiroli","0.3","0.03","100.0"
"516","1991","7","Maharashtra","Gadchiroli","0.4","0.03","75.0"
"516","1992","7","Maharashtra","Gadchiroli","0.0","0.0","0.0"
"516","1993","7","Maharashtra","Gadchiroli","0.0","0.0","0.0"
"516","1994","7","Maharashtra","Gadchiroli","0.0","0.0","0.0"
"516","1995","7","Maharashtra","Gadchiroli","0.2","0.03","150.0"
"516","1996","7","Maharashtra","Gadchiroli","0.2","0.03","150.0"
"516","1997","7","Maharashtra","Gadchiroli","0.2","0.02","100.0"
"516","1998","7","Maharashtra","Gadchiroli","0.0","0.0","0.0"
"516","1999","7","Maharashtra","Gadchiroli","0.2","0.03","150.0"
"516","2000","7","Maharashtra","Gadchiroli","0.0","0.0","0.0"
"516","2001","7","Maharashtra","Gadchiroli","0.0","0.0","0.0"
"516","2002","7","Maharashtra","Gadchiroli","0.4","0.07","175.0"
"516","2003","7","Maharashtra","Gadchiroli","0.1","0.02","200.0"
"516","2004","7","Maharashtra","Gadchiroli","0.1","0.02","200.0"
"516","2005","7","Maharashtra","Gadchiroli","0.1","0.02","200.0"
"516","2006","7","Maharashtra","Gadchiroli","0.2","0.05","250.0"
"516","2007","7","Maharashtra","Gadchiroli","0.5","0.15","300.0"
"516","2008","7","Maharashtra","Gadchiroli","0.6","0.14","233.0"
"516","2009","7","Maharashtra","Gadchiroli","2.6","0.6","231.0"
"516","2010","7","Maharashtra","Gadchiroli","2.8","0.74","264.0"
"516","2011","7","Maharashtra","Gadchiroli","4.2","1.2","286.0"
"516","2012","7","Maharashtra","Gadchiroli","5.1","1.68","329.0"
"516","2013","7","Maharashtra","Gadchiroli","5.3","1.46","275.0"
"516","2014","7","Maharashtra","Gadchiroli","4.2","1.37","326.0"
"516","2015","7","Maharashtra","Gadchiroli","4.1","1.24","302.0"
"516","2016","7","Maharashtra","Gadchiroli","4.9","2.61","533.0"
"516","2017","7","Maharashtra","Gadchiroli","5.65","4.07","719.0"
"517","1990","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","1991","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","1992","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","1993","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","1994","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","1995","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","1996","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","1997","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","1998","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","1999","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2000","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2001","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2002","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2003","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2004","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2005","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2006","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2007","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2008","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2009","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2010","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2011","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2012","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2013","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2014","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2015","7","Maharashtra","Sindhudurg","0.0","0.0","0.0"
"517","2016","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0"
"517","2017","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0"
"518","1990","3","Gujarat","Gandhinagar","2.3","1.02","443.0"
"518","1991","3","Gujarat","Gandhinagar","2.4","0.82","342.0"
"518","1992","3","Gujarat","Gandhinagar","2.4","1.19","496.0"
"518","1993","3","Gujarat","Gandhinagar","1.7","0.94","553.0"
"518","1994","3","Gujarat","Gandhinagar","2.84","-1.0","-1.0"
"518","1995","3","Gujarat","Gandhinagar","2.3","1.19","517.0"
"518","1996","3","Gujarat","Gandhinagar","4.7","2.5","532.0"
"518","1997","3","Gujarat","Gandhinagar","3.0","1.77","590.0"
"518","1998","3","Gujarat","Gandhinagar","3.2","2.07","647.0"
"518","1999","3","Gujarat","Gandhinagar","3.0","1.73","577.0"
"518","2000","3","Gujarat","Gandhinagar","13.3","3.04","229.0"
"518","2001","3","Gujarat","Gandhinagar","13.5","3.59","266.0"
"518","2002","3","Gujarat","Gandhinagar","13.2","7.4","561.0"
"518","2003","3","Gujarat","Gandhinagar","18.0","8.6","478.0"
"518","2004","3","Gujarat","Gandhinagar","32.7","19.91","609.0"
"518","2005","3","Gujarat","Gandhinagar","15.9","10.32","649.0"
"518","2006","3","Gujarat","Gandhinagar","26.6","17.02","640.0"
"518","2007","3","Gujarat","Gandhinagar","32.1","20.81","648.0"
"518","2008","3","Gujarat","Gandhinagar","33.8","21.13","625.0"
"518","2009","3","Gujarat","Gandhinagar","34.0","22.29","656.0"
"518","2010","3","Gujarat","Gandhinagar","30.4","19.21","632.0"
"518","2011","3","Gujarat","Gandhinagar","33.1","23.21","701.0"
"518","2012","3","Gujarat","Gandhinagar","34.8","23.27","669.0"
"518","2013","3","Gujarat","Gandhinagar","30.36","21.08","694.0"
"518","2014","3","Gujarat","Gandhinagar","31.14","22.29","716.0"
"518","2015","3","Gujarat","Gandhinagar","24.99","18.44","738.0"
"518","2016","3","Gujarat","Gandhinagar","21.31","16.55","777.0"
"518","2017","3","Gujarat","Gandhinagar","23.59","17.74","752.0"
"519","1990","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","1991","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","1992","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","1993","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","1994","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","1995","10","Rajasthan","Dholpur","0.01","0.01","1000.0"
"519","1996","10","Rajasthan","Dholpur","0.01","0.0","0.0"
"519","1997","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","1998","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","1999","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","2000","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","2001","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","2002","10","Rajasthan","Dholpur","0.05","0.01","200.0"
"519","2003","10","Rajasthan","Dholpur","0.01","0.0","0.0"
"519","2004","10","Rajasthan","Dholpur","0.01","0.0","0.0"
"519","2005","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","2006","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","2007","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","2008","10","Rajasthan","Dholpur","0.0","0.0","0.0"
"519","2009","10","Rajasthan","Dholpur","0.01","0.0","0.0"
"519","2010","10","Rajasthan","Dholpur","0.01","0.0","0.0"
"519","2011","10","Rajasthan","Dholpur","0.01","0.01","1000.0"
"519","2012","10","Rajasthan","Dholpur","0.06","0.01","167.0"
"519","2013","10","Rajasthan","Dholpur","0.06","0.01","167.0"
"519","2014","10","Rajasthan","Dholpur","0.08","0.01","125.0"
"519","2015","10","Rajasthan","Dholpur","0.1","0.01","100.0"
"519","2016","10","Rajasthan","Dholpur","0.09","0.05","596.0"
"519","2017","10","Rajasthan","Dholpur","0.08","0.01","98.0"
"520","1990","20","Telangana","Rangareddy","13.96","7.69","550.86"
"520","1991","20","Telangana","Rangareddy","15.39","3.31","215.07"
"520","1992","20","Telangana","Rangareddy","19.11","4.39","229.72"
"520","1993","20","Telangana","Rangareddy","17.0","3.06","180.0"
"520","1994","20","Telangana","Rangareddy","23.0","5.95","258.7"
"520","1995","20","Telangana","Rangareddy","37.0","6.46","174.59"
"520","1996","20","Telangana","Rangareddy","25.0","6.12","244.8"
"520","1997","20","Telangana","Rangareddy","22.0","3.74","170.0"
"520","1998","20","Telangana","Rangareddy","26.0","4.25","163.46"
"520","1999","20","Telangana","Rangareddy","18.35","3.25","177.11"
"520","2000","20","Telangana","Rangareddy","14.42","3.36","233.01"
"520","2001","20","Telangana","Rangareddy","19.45","5.12","263.24"
"520","2002","20","Telangana","Rangareddy","14.0","3.74","267.14"
"520","2003","20","Telangana","Rangareddy","15.37","6.13","398.83"
"520","2004","20","Telangana","Rangareddy","20.9","5.96","285.17"
"520","2005","20","Telangana","Rangareddy","18.4","5.94","322.83"
"520","2006","20","Telangana","Rangareddy","16.33","3.76","230.25"
"520","2007","20","Telangana","Rangareddy","17.4","6.87","394.83"
"520","2008","20","Telangana","Rangareddy","17.84","8.21","460.2"
"520","2009","20","Telangana","Rangareddy","26.59","6.06","227.91"
"520","2010","20","Telangana","Rangareddy","34.07","9.71","285.0"
"520","2011","20","Telangana","Rangareddy","40.03","6.69","167.12"
"520","2012","20","Telangana","Rangareddy","60.23","24.64","409.1"
"520","2013","20","Telangana","Rangareddy","59.49","25.13","422.42"
"520","2014","20","Telangana","Rangareddy","63.47","19.89","313.38"
"520","2015","20","Telangana","Rangareddy","63.01","16.91","268.37"
"520","2016","20","Telangana","Rangareddy","46.1","13.28","288.0"
"520","2017","20","Telangana","Rangareddy","80.38","32.0","398.12"
"521","1990","11","Tamil Nadu","Thiruvannamalai","0.16","0.07","438.0"
"521","1991","11","Tamil Nadu","Thiruvannamalai","0.2","0.07","350.0"
"521","1992","11","Tamil Nadu","Thiruvannamalai","0.54","0.24","444.0"
"521","1993","11","Tamil Nadu","Thiruvannamalai","1.0","0.34","340.0"
"521","1994","11","Tamil Nadu","Thiruvannamalai","0.51","0.21","412.0"
"521","1995","11","Tamil Nadu","Thiruvannamalai","1.26","0.35","278.0"
"521","1996","11","Tamil Nadu","Thiruvannamalai","1.09","0.39","358.0"
"521","1997","11","Tamil Nadu","Thiruvannamalai","1.82","0.59","324.0"
"521","1998","11","Tamil Nadu","Thiruvannamalai","3.18","1.18","371.0"
"521","1999","11","Tamil Nadu","Thiruvannamalai","2.64","1.07","405.0"
"521","2000","11","Tamil Nadu","Thiruvannamalai","2.92","1.15","394.0"
"521","2001","11","Tamil Nadu","Thiruvannamalai","2.78","0.48","173.0"
"521","2002","11","Tamil Nadu","Thiruvannamalai","0.56","0.16","286.0"
"521","2003","11","Tamil Nadu","Thiruvannamalai","2.61","1.0","383.0"
"521","2004","11","Tamil Nadu","Thiruvannamalai","2.58","0.9","349.0"
"521","2005","11","Tamil Nadu","Thiruvannamalai","1.71","0.76","444.0"
"521","2006","11","Tamil Nadu","Thiruvannamalai","1.69","0.81","479.0"
"521","2007","11","Tamil Nadu","Thiruvannamalai","0.87","0.42","483.0"
"521","2008","11","Tamil Nadu","Thiruvannamalai","0.95","0.41","432.0"
"521","2009","11","Tamil Nadu","Thiruvannamalai","0.79","0.39","494.0"
"521","2010","11","Tamil Nadu","Thiruvannamalai","1.19","0.43","361.0"
"521","2011","11","Tamil Nadu","Thiruvannamalai","0.76","0.36","474.0"
"521","2012","11","Tamil Nadu","Thiruvannamalai","0.51","0.16","314.0"
"521","2013","11","Tamil Nadu","Thiruvannamalai","0.3","0.11","367.0"
"521","2014","11","Tamil Nadu","Thiruvannamalai","0.39","0.2","513.0"
"521","2015","11","Tamil Nadu","Thiruvannamalai","0.33","0.13","394.0"
"521","2016","11","Tamil Nadu","Thiruvannamalai","0.25","0.06","244.0"
"521","2017","11","Tamil Nadu","Thiruvannamalai","0.59","0.0","1.0"
"523","1990","4","Haryana","Yamunanagar","0.4","0.0","0.0"
"523","1991","4","Haryana","Yamunanagar","0.3","0.0","0.0"
"523","1992","4","Haryana","Yamunanagar","0.2","0.0","0.0"
"523","1993","4","Haryana","Yamunanagar","0.3","0.0","0.0"
"523","1994","4","Haryana","Yamunanagar","0.2","0.0","0.0"
"523","1995","4","Haryana","Yamunanagar","0.2","0.0","0.0"
"523","1996","4","Haryana","Yamunanagar","0.2","0.0","0.0"
"523","1997","4","Haryana","Yamunanagar","0.3","0.0","0.0"
"523","1998","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","1999","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2000","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2001","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2002","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2003","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2004","4","Haryana","Yamunanagar","0.01","0.0","0.0"
"523","2005","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2006","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2007","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2008","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2009","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2010","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2011","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2012","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2013","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2014","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2015","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2016","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"523","2017","4","Haryana","Yamunanagar","0.0","0.0","0.0"
"524","1990","4","Haryana","Kaithal","10.2","1.87","183.0"
"524","1991","4","Haryana","Kaithal","5.6","1.19","213.0"
"524","1992","4","Haryana","Kaithal","8.1","1.87","231.0"
"524","1993","4","Haryana","Kaithal","7.2","1.53","213.0"
"524","1994","4","Haryana","Kaithal","7.4","1.87","253.0"
"524","1995","4","Haryana","Kaithal","8.1","0.85","105.0"
"524","1996","4","Haryana","Kaithal","5.6","1.36","243.0"
"524","1997","4","Haryana","Kaithal","4.1","1.02","249.0"
"524","1998","4","Haryana","Kaithal","1.0","0.17","170.0"
"524","1999","4","Haryana","Kaithal","0.9","0.34","378.0"
"524","2000","4","Haryana","Kaithal","0.8","0.34","425.0"
"524","2001","4","Haryana","Kaithal","1.1","0.17","155.0"
"524","2002","4","Haryana","Kaithal","1.3","0.34","262.0"
"524","2003","4","Haryana","Kaithal","1.7","0.85","500.0"
"524","2004","4","Haryana","Kaithal","2.61","1.7","651.0"
"524","2005","4","Haryana","Kaithal","4.0","1.53","383.0"
"524","2006","4","Haryana","Kaithal","3.1","1.36","439.0"
"524","2007","4","Haryana","Kaithal","2.4","1.19","496.0"
"524","2008","4","Haryana","Kaithal","2.5","2.04","816.0"
"524","2009","4","Haryana","Kaithal","3.5","2.04","583.0"
"524","2010","4","Haryana","Kaithal","4.3","2.0","465.0"
"524","2011","4","Haryana","Kaithal","8.5","6.29","740.0"
"524","2012","4","Haryana","Kaithal","10.15","7.99","787.0"
"524","2013","4","Haryana","Kaithal","11.0","7.99","726.0"
"524","2014","4","Haryana","Kaithal","10.0","5.61","561.0"
"524","2015","4","Haryana","Kaithal","10.6","2.52","238.0"
"524","2016","4","Haryana","Kaithal","8.0","3.24","405.0"
"524","2017","4","Haryana","Kaithal","7.2","3.96","550.0"
"525","1990","4","Haryana","Panipat","1.2","0.17","142.0"
"525","1991","4","Haryana","Panipat","0.4","0.0","0.0"
"525","1992","4","Haryana","Panipat","0.2","0.0","0.0"
"525","1993","4","Haryana","Panipat","0.3","0.0","0.0"
"525","1994","4","Haryana","Panipat","0.2","0.0","0.0"
"525","1995","4","Haryana","Panipat","0.2","0.0","0.0"
"525","1996","4","Haryana","Panipat","0.2","0.0","0.0"
"525","1997","4","Haryana","Panipat","0.2","0.0","0.0"
"525","1998","4","Haryana","Panipat","0.0","0.0","0.0"
"525","1999","4","Haryana","Panipat","0.1","0.0","0.0"
"525","2000","4","Haryana","Panipat","0.1","0.0","0.0"
"525","2001","4","Haryana","Panipat","0.0","0.0","0.0"
"525","2002","4","Haryana","Panipat","0.1","0.0","0.0"
"525","2003","4","Haryana","Panipat","0.2","0.0","0.0"
"525","2004","4","Haryana","Panipat","0.07","0.0","0.0"
"525","2005","4","Haryana","Panipat","0.0","0.0","0.0"
"525","2006","4","Haryana","Panipat","0.1","0.0","0.0"
"525","2007","4","Haryana","Panipat","0.1","0.0","0.0"
"525","2008","4","Haryana","Panipat","0.0","0.0","0.0"
"525","2009","4","Haryana","Panipat","0.0","0.0","0.0"
"525","2010","4","Haryana","Panipat","0.0","0.0","0.0"
"525","2011","4","Haryana","Panipat","0.0","0.0","0.0"
"525","2012","4","Haryana","Panipat","0.07","0.0","0.0"
"525","2013","4","Haryana","Panipat","0.0","0.0","0.0"
"525","2014","4","Haryana","Panipat","0.0","0.0","0.0"
"525","2015","4","Haryana","Panipat","0.0","0.0","0.0"
"525","2016","4","Haryana","Panipat","0.0","0.0","0.0"
"525","2017","4","Haryana","Panipat","0.0","0.0","0.0"
"526","1990","4","Haryana","Rewari","0.0","0.0","0.0"
"526","1991","4","Haryana","Rewari","0.0","0.0","0.0"
"526","1992","4","Haryana","Rewari","0.1","0.0","0.0"
"526","1993","4","Haryana","Rewari","0.1","0.0","0.0"
"526","1994","4","Haryana","Rewari","0.2","0.0","0.0"
"526","1995","4","Haryana","Rewari","2.0","0.34","170.0"
